v,11,81,92,11.9565217391
inclusive,10,60,70,14.2857142857
ai,43,184,227,18.9427312775
certain,9,51,60,15.0
describe,20,113,133,15.037593985
denote,25,105,130,19.2307692308
single,18,118,136,13.2352941176
exist,24,110,134,17.9104477612
rule,12,94,106,11.320754717
check,9,52,61,14.7540983607
nm,11,45,56,19.6428571429
interested,12,53,65,18.4615384615
test,7,55,62,11.2903225806
picture,7,51,58,12.0689655172
vertex,13,94,107,12.1495327103
a1,33,138,171,19.298245614
important,9,57,66,13.6363636364
e,59,351,410,14.3902439024
assume,31,121,152,20.3947368421
together,9,48,57,15.7894736842
u,9,54,63,14.2857142857
time,283,1320,1603,17.6543980037
n1,14,83,97,14.4329896907
original,5,52,57,8.77192982456
once,12,39,51,23.5294117647
