"3239","sudokume",,,"True","python","442.29 ","0 ","0 ","40882 / 31631","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3240","shubham_sg","India","Jaipur","True","c++","2602.44 ","969.69 ","1377.63 ","12747 / 9897","13084 / 10173","3586 / 2741",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3241","nanhe","India","Ludhiana","True","c++","687.23 ","379.45 ","940.76 ","36250 / 27952","28167 / 23730","10569 / 8779",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3242","k0stia","Ukraine","Kiev","True","c++","9965.56 ","3673.74 ","1902.29 ","687 / 11","122 / 8","952 / 12",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3243","typeof_yash","India","Jaipur","True","c++","51.22 ","1119.86 ","1053.63 ","48232 / 37820","9559 / 7244","8113 / 6587",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3244","pat3ik",,,"True","c++","7988.09 ","2070.28 ","1055.49 ","1768 / 2","1651 / 3","8081 / 7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3245","amal199404","India","New Delhi","True","c++","4676.13 ","760.74 ","1680.4 ","5963 / 4634","19488 / 15734","1624 / 1209",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3246","raja379","India","Hosur","True","c++","997.51 ","305.35 ","1291.74 ","27348 / 21012","28834 / 24356","4462 / 3472",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3247","panther527","India","Ranchi","True","c","-423.07 ","212.39 ","105.61 ","56999 / 45278","29606 / 25089","20576 / 18138",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3248","psanni",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3249","noopers","India","Meerut","True","java","11962.41 ","2204.99 ","2546.11 ","198 / 86","1324 / 850","193 / 94",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3250","hacktest4","India","Faridabad","False","c++","3301.38 ","635.4 ","0 ","9651 / 7516","23625 / 19493","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3251","vaibhavatul47","India","Gurgaon","False","c++","8163.51 ","3189.09 ","1124.01 ","1639 / 1186","243 / 95","6850 / 5497",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3252","akshay_94","India","Kanpur","True","c++","3248.83 ","3041.69 ","1107.46 ","9845 / 7671","314 / 146","7120 / 5729",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3253","kanishm27",,,"True","c","1089.25 ","1015.21 ","0 ","25532 / 19702","11927 / 9176","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3254","bholagabbar","India","Pune","True","c++","8347.7 ","1418.77 ","0 ","1506 / 1086","5238 / 3807","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3255","ankit15","India","Mumbai","True","c++","2615.74 ","1125.11 ","831.47 ","12679 / 9839","9456 / 7161","13076 / 11094",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3256","codersrikant","India","New Delhi","True","java","5239.2 ","1462.42 ","0 ","4863 / 3767","4810 / 3468","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3257","terminated","India","Lucknow","True","c++","5613.42 ","1777.27 ","1265.8 ","4242 / 3255","2673 / 1865","4760 / 3716",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3258","mark03","Italy","Barzana","True","c++","9560.72 ","0 ","0 ","849 / 2","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3259","rahulakaneo","United States","Mountain View","False","c++","3430.61 ","1867.58 ","1610.75 ","9199 / 184","2310 / 58","1919 / 37",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3260","babhishek21","India","New Delhi","True","c++","4862.58 ","262.73 ","1271.85 ","5599 / 4338","29429 / 24919","4679 / 3646",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3261","that70show","India","Bengaluru","True","c++","5920.62 ","2146.23 ","0 ","3814 / 2894","1440 / 937","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3262","manu4rhyme","India","Varanasi","True","c++","9744.56 ","2290.61 ","2136.62 ","782 / 517","1147 / 718","524 / 339",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3263","born_2_program","India","New Delhi","True","c++","-865.17 ","0 ","0 ","64800 / 52144","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3264","vak93",,,"True","c++","1627.43 ","1273.42 ","0 ","19641 / 15242","7052 / 5234","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3265","rotozoom","United States","Redmond","False","c++","9123.11 ","3090.68 ","2774.84 ","1062 / 20","289 / 10","118 / 3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3266","anant9090",,,"False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3267","rajbsk",,,"True","c++","3971.86 ","1022.56 ","912.96 ","7597 / 5944","11743 / 9023","11116 / 9272",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3268","manishmap2",,,"True","c++","1059.65 ","1509.94 ","0 ","25935 / 19961","4376 / 3140","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3269","amithvikram",,,"True","c++","0 ","652.84 ","0 ","NA","23308 / 19193","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3270","varunn123","India","Akola","True","c++","1951.11 ","1639.39 ","1275.11 ","17040 / 13263","3436 / 2431","4649 / 3621",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3271","dharmesh310","India","Bengaluru","True","c++","1945.59 ","1207.04 ","1128.74 ","17065 / 13281","8081 / 6059","6774 / 5431",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3272","noops","India","Roorkee","True","c++","2053.26 ","1559.74 ","1064.17 ","16246 / 12640","3960 / 2817","7904 / 6410",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3273","shanemendez01",,,"False","python","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3274","aviaryan","India","Patna","True","c++","12059.7 ","1597.17 ","0 ","177 / 69","3687 / 2609","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3275","drathi5","India","Jaipur","True","python","6754.98 ","1174.54 ","1035.97 ","2823 / 2115","8642 / 6515","8430 / 6866",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3276","cusabio1",,,"False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3277","aayush_code","India","Bengaluru","True","java","-972.34 ","629.95 ","958.79 ","65756 / 52989","23700 / 19559","10113 / 8363",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3278","angad_singh95","India","New Delhi","True","c","581.79 ","1050.07 ","0 ","37634 / 29057","11106 / 8510","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3279","thorwing","Netherlands","Nijmegen","True","java","551.98 ","0 ","0 ","38340 / 64","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3280","djez","Russia","Kaliningrad","True","c++","5431.59 ","0 ","0 ","4524 / 80","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3281","imcode",,,"True","c","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3282","bajaj6","India","Bengaluru","False","c++","7270.98 ","840.15 ","1279.17 ","2348 / 1736","17197 / 13717","4608 / 3588",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3283","kishore1","India","Tekkali","True","c","755.67 ","542.14 ","0 ","35138 / 27070","25349 / 21091","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3284","divyag2","India","Bengaluru","True","c","-82.01 ","-27.93 ","735.21 ","50638 / 39852","30038 / 25503","15047 / 12924",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3285","rajan_parmar","India","New Delhi","True","c++","8018.5 ","2467.94 ","1564.64 ","1738 / 1267","864 / 517","2187 / 1634",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3286","linkret","Croatia","Zagreb","True","c++","5059.32 ","0 ","1557.84 ","5208 / 9","NA","2218 / 6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3287","prakashjaggi",,,"False","hask","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3288","avi_nash","India","Chennai","True","c","448.32 ","907.7 ","0 ","40704 / 31496","14825 / 11631","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3289","nsghumman",,,"True","c","0 ","721.71 ","0 ","NA","20609 / 16756","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3290","goyaljai","India","Lullon","True","c++","-2932.7 ","606.1 ","437.08 ","75076 / 61605","24164 / 19989","19635 / 17236",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3291","mayur_kharche","India","Indore","True","c","5954.06 ","1619.42 ","1458.8 ","3776 / 2860","3562 / 2525","2916 / 2196",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3292","nova9",,,"False","c++","-591.47 ","1102.18 ","0 ","59297 / 47255","9910 / 7530","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3293","snow3",,,"True","java","4651.81 ","980.34 ","0 ","6009 / 4674","12828 / 9948","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3294","al_helal","Bangladesh","Kushtia","True","c++","3750.85 ","1655.07 ","982.21 ","8175 / 145","3341 / 134","9657 / 225",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3295","gospelslide","India","Mumbai","True","c++","5077.58 ","1093.67 ","678.14 ","5171 / 4004","10108 / 7698","16169 / 13955",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3296","wompowe","India","New Delhi","True","c++","2453.42 ","1218.59 ","0 ","13570 / 10528","7926 / 5929","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3297","dr_coderji","India","New Delhi","True","c","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3298","coder245",,,"False","java","102.41 ","0 ","0 ","47450 / 37157","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3299","aakashj","India","New Delhi","True","c++","2319.46 ","1585.97 ","834.91 ","14353 / 11124","3765 / 2666","12929 / 10956",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3300","gonephishing","India","Sancoale","True","java","904.05 ","769.89 ","1163.37 ","30993 / 23577","19312 / 15572","6209 / 4959",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3301","parispar",,,"True","c++","5495.77 ","1408 ","1199.11 ","4424 / 4","5358 / 3","5653 / 5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3302","apple_boy","India","Bengaluru","False","c++","2088.62 ","1794.23 ","0 ","15979 / 12427","2600 / 1808","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3303","dhyan","India","Kannur","True","c++","-1537.49 ","805.69 ","1079.73 ","70911 / 57730","18087 / 14500","7621 / 6166",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3304","deltaecho","India","Surat","True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3305","adityabhagat95","India","Kharagpur","True","c","3391.42 ","1267.17 ","0 ","9350 / 7287","7154 / 5311","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3306","anupshaw50","India","Kolkata","True","c","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3307","ipython","India","Navi Mumbai","True","c++","6775.3 ","686.46 ","0 ","2801 / 2098","22391 / 18352","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3308","palash_mittal","India","Kharagpur","True","c++","4650.54 ","951.19 ","1295.5 ","6011 / 4675","13524 / 10541","4426 / 3444",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3309","sidmtl1","India","Kurukshetra","True","c","5499.95 ","1818.42 ","1823.17 ","4420 / 3409","2506 / 1737","1166 / 846",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3310","skyfire","Belarus","Minsk","False","java","20531.25 ","0 ","0 ","14 / 1","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3311","asif_mohammed",,,"True","c++","3119.2 ","836.61 ","1296.12 ","10392 / 8086","17258 / 13772","4412 / 3431",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3312","zachw","United States","Grove City","False","c++","5754.57 ","0 ","0 ","4050 / 69","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3313","anil09","India","New Delhi","False","c++","372.11 ","999.45 ","0 ","42034 / 32583","12282 / 9484","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3314","stackoverflow",,,"True","python","898.39 ","991.43 ","0 ","32292 / 24778","12462 / 9640","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3315","harshgupta11","India","Delhi","True","c++","6680.06 ","1840.02 ","1431.25 ","2914 / 2186","2422 / 1671","3112 / 2350",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3316","iluvthee07","India","Mumbai","True","java","-2016.66 ","0 ","1417.41 ","73407 / 60044","NA","3215 / 2435",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3317","domhieu","United States","Kirksville","True","c++","3782.87 ","1662.48 ","1810.75 ","8102 / 152","3290 / 84","1198 / 20",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3318","redd",,,"False","c++","24.2 ","0 ","0 ","48602 / 38128","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3319","optimus_prime1","India","New Delhi","True","c++","-419.73 ","0 ","0 ","56962 / 45245","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3320","kaidul","Bangladesh","Khulna","False","c++","5435.57 ","1715.46 ","1634.18 ","4517 / 83","2986 / 121","1829 / 54",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3321","nrl7nrl7_3","India","Navi Mumbai","False","c++","-798.11 ","0 ","716.47 ","63332 / 50832","NA","15443 / 13288",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3322","ajay_bhammar","India","Ahmedabad","False","c","-237.27 ","-7.93 ","989.83 ","53499 / 42245","30020 / 25486","9407 / 7722",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3323","darkrayshiro",,,"True","c++","5907.07 ","2664.43 ","0 ","3835 / 2912","613 / 349","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3324","sebin","India","New Delhi","True","python","6343.11 ","1329.67 ","1555.75 ","3288 / 2481","6286 / 4634","2237 / 1673",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3325","mayank199317",,,"True","c","2060.5 ","1229.99 ","0 ","16203 / 12606","7738 / 5782","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3326","sdssudhu","India","Chennai","True","c++","11048.45 ","1494.51 ","812.89 ","365 / 203","4508 / 3239","13518 / 11508",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3327","rishabh2012","India","Allahabad","True","c++","8263.23 ","1373.8 ","1410.75 ","1570 / 1133","5750 / 4200","3264 / 2474",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3328","sadathanwar17","India","Kannur","True","c","-845.21 ","261.27 ","588.51 ","64133 / 51549","29433 / 24923","17671 / 15355",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3329","melotfi",,,"False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3330","r_shri96","India","Hyderabad","True","c++","4033.36 ","0 ","0 ","7415 / 5802","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3331","limyude","Singapore","Singapore","True","c++","6912.12 ","0 ","2166.45 ","2659 / 1","NA","484 / 4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3332","thedark","India","Shimla","True","c++","10099.09 ","2261.26 ","1590.56 ","636 / 405","1219 / 769","2034 / 1516",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3333","vipin_me",,,"False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3334","apocalypse3","India","New Delhi","True","c++","5905.46 ","1500.7 ","1518.25 ","3837 / 2914","4455 / 3195","2466 / 1844",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3335","meintoo","India","Mathura","True","c++","9568.04 ","3134.16 ","2889.37 ","844 / 568","268 / 114","83 / 24",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3336","ashes45","India","Thane","True","java","8358.46 ","1494.15 ","1925.42 ","1499 / 1082","4514 / 3244","890 / 623",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3337","arindam1997007","India","Durgapur","True","python","1008.01 ","814.14 ","0 ","27152 / 20873","17857 / 14296","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3338","gauravkumar28","India","New Delhi","True","c++","7945.04 ","2177.62 ","1966.15 ","1801 / 1309","1384 / 897","816 / 566",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3339","imyjalil","India","Hyderabad","True","c++","-392.93 ","1026.4 ","1186.71 ","56543 / 44880","11649 / 8944","5842 / 4638",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3340","epsilon_0","United States","New York","True","python","4647.85 ","1364.36 ","1262.63 ","6016 / 98","5869 / 141","4793 / 92",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3341","nishad94","India","Pune","True","c++","7472.49 ","1461.22 ","0 ","2168 / 1598","4820 / 3477","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3342","gtm93singh","India","Bengaluru","True","c++","5572.69 ","1312.71 ","1018.64 ","4295 / 3304","6497 / 4803","8779 / 7169",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3343","rogerroger",,,"False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3344","s24w","India","New Delhi","True","c++","10459.51 ","2029.07 ","791.95 ","526 / 317","1767 / 1181","13946 / 11903",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3345","cheatbuster",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3346","codemath","India","Allahabad","True","c++","2442.71 ","823.89 ","987.54 ","13642 / 10577","17631 / 14091","573 / 243",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3347","thegreatheisenberg",,,"True","c++","1863.55 ","1034.86 ","0 ","17906 / 13924","11463 / 8797","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3348","foolan","India","Kharagpur","True","c++","5296.54 ","1054.65 ","1317.31 ","4762 / 3686","10983 / 8409","4164 / 3223",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3349","goel_coder",,,"True","c++","1358.75 ","1027.63 ","1010.36 ","22154 / 17222","11616 / 8915","336 / 102",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3350","vikram_17",,,"True","c++","639.61 ","0 ","0 ","36790 / 28374","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3351","admin_123","India","Nahida","False","c++","-3804.36 ","705.9 ","707.78 ","75642 / 62145","21205 / 17286","15610 / 13445",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3352","aforapple",,,"True","c++","-1457.18 ","853.69 ","1252.91 ","70579 / 57422","16860 / 13413","4909 / 3844",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3353","geeky_coder","India","Indore","True","c++","5761.27 ","1302.99 ","1835.12 ","4041 / 3084","6621 / 4891","1130 / 818",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3354","singhiskng","India","Patna","True","c++","5193.94 ","1156.42 ","544.05 ","4937 / 3826","8935 / 6741","18178 / 15845",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3355","karan_saxena","India","Bengaluru","True","c++","158.75 ","802.38 ","958.53 ","46659 / 36467","18164 / 14567","10121 / 8370",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3356","m1m9_94","India","Chennai","False","c++","-548.72 ","756.47 ","700.31 ","58560 / 46598","19577 / 15818","15762 / 13584",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3357","saphira","India","Mumbai","True","java","-773.14 ","0 ","0 ","62828 / 50396","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3358","sneha6966",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3359","jaydeep_mike",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3360","accio","India","Bengaluru","False","python","1047.43 ","0 ","0 ","26243 / 20210","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3361","nurjik24",,,"True","c++","777.25 ","2500.74 ","1609.88 ","34578 / 102","819 / 10","1923 / 23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3362","licr",,,"False","c++","-330.68 ","0 ","0 ","55369 / 43865","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3363","murdocc007","India","Chandigarh","True","c++","4844.4 ","453.99 ","0 ","5634 / 4371","27120 / 22750","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3364","shaileshpb",,,"True","c++","1841.2 ","1519.92 ","0 ","18078 / 14047","4295 / 3072","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3365","tanmay_sachan","India","Fariabad","True","c++","1687.3 ","739.65 ","1077.5 ","19166 / 14882","19905 / 16118","95 / 23",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3366","gonecase","India","Bengaluru","False","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3367","sobriquet",,,"True","c++","3394.57 ","0 ","0 ","9333 / 7276","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3368","vidhan13j07","India","Jaipur","True","c++","9929.91 ","2993.84 ","2368.34 ","701 / 455","343 / 160","300 / 172",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3369","adijo","India","Pune","True","python","8045.24 ","0 ","0 ","1723 / 1254","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3370","arbiterofdeath",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3371","saeedjassani","India","Mumbai","True","c++","5420.71 ","805.23 ","759.01 ","4535 / 3503","18098 / 14509","14545 / 12454",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3372","pseudo_decoder",,,"True","c++","-463.07 ","1301.33 ","0 ","57536 / 45724","6653 / 4918","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3373","khalid545","Morocco","Khouribga","True","c++","12310.95 ","1226.56 ","0 ","159 / 1","7799 / 3","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3374","abhishek1995","India","New Delhi","True","c++","7415.3 ","1867 ","1887.59 ","2217 / 1634","2315 / 1595","991 / 708",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3375","ismax","France","Nice","True","python","3857.12 ","0 ","0 ","7875 / 14","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3376","taringa2012",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3377","sambuddha","India","Noida","False","java","777.16 ","439.34 ","1179.28 ","34702 / 26718","27390 / 23001","5950 / 4730",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3378","aj__",,,"True","c++","-126.58 ","976.38 ","0 ","51303 / 40426","12920 / 10026","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3379","drazen",,,"False","c++","2533.82 ","0 ","0 ","13145","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3380","pujarirajkumar","India",,"False","c++","3203.05 ","1284.34 ","0 ","10000 / 7784","6890 / 5102","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3381","igaurav",,,"True","java","-564.99 ","725.37 ","0 ","59106 / 47089","20469 / 16636","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3382","daiver19","Switzerland","Zurich","False","c++","14304.55 ","0 ","0 ","51 / 1","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3383","samidh",,,"True","java","-664.96 ","0 ","0 ","60573 / 48379","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3384","cgy4ever","United States","Los Angeles","True","c++","4213.4 ","2644 ","1548.9 ","6958 / 125","638 / 16","2272 / 41",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3385","bitfear",,,"True","c++","4848.75 ","1290.92 ","1645.16 ","5623 / 4361","6798 / 5031","1767 / 1317",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3386","shivhack","India","Gurgaon","False","c++","5921.07 ","1895.45 ","1163.4 ","3811 / 2891","2204 / 1517","6207 / 4957",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3387","gassa",,,"False","c++","0 ","3149.02 ","0 ","NA","259 / 25","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3388","scep2","India","Bengaluru","True","java","3090.24 ","2886.73 ","1079.09 ","10491 / 8155","405 / 199","7640 / 6185",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3389","rxitr",,,"False","java","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3390","notul0atul","India","Patna","True","c++","6080.2 ","2052.63 ","0 ","3622 / 2742","1702 / 1130","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3391","slimtashady","India","Gurgaon","True","c++","9878.67 ","2385.5 ","1939.07 ","723 / 474","975 / 592","866 / 607",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3392","har_vi","India","New Delhi","True","pypy","10249.34 ","1185.09 ","2510.61 ","596 / 372","8450 / 6355","212 / 110",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3393","vinoth03","India","Chennai","True","c++","2270.45 ","1334.17 ","0 ","14636 / 11351","6228 / 4588","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3394","naksh9619","India","Amritsar","True","c++","9197.63 ","1562.23 ","1996.4 ","1031 / 706","3947 / 2805","740 / 508",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3395","achlomanziony","India","New Delhi","True","c++","4039.53 ","487.87 ","593.36 ","7402 / 5792","26734 / 22388","17442 / 15136",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3396","kmadhu00",,,"True","c++","0 ","0 ","0 ","NA","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3397","testerprac","India","Chennai","True","c++","-1342.55 ","0 ","0 ","69824 / 56721","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3398","bishop",,,"True","c++","1040.1 ","1252.22 ","0 ","26434 / 516","7377 / 242","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3399","parc18",,,"True","c","-1050.14 ","1334.25 ","0 ","67724 / 54773","6226 / 4586","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3400","tj91","India","Noida","False","java","1664.15 ","1052.68 ","0 ","19352 / 15020","11046 / 8463","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"3401","psych3","India","New Delhi","True","c99 strict","2683.38 ","959.14 ","654.84 ","12338 / 9583","13344 / 10392","16515 / 14274",NULL,NULL,NULL,NULL,NULL,NULL,NULL
